lambda [um],8e-07,8.067692307692308e-07,8.135384615384615e-07,8.203076923076924e-07,8.270769230769231e-07,8.338461538461538e-07,8.406153846153846e-07,8.473846153846153e-07,8.541538461538462e-07,8.60923076923077e-07,8.676923076923077e-07,8.744615384615385e-07,8.812307692307692e-07,8.88e-07,8.947692307692307e-07,9.015384615384615e-07,9.083076923076923e-07,9.150769230769231e-07,9.218461538461539e-07,9.286153846153846e-07,9.353846153846154e-07,9.421538461538462e-07,9.489230769230769e-07,9.556923076923077e-07,9.624615384615384e-07,9.692307692307693e-07,9.76e-07,9.827692307692308e-07,9.895384615384615e-07,9.963076923076924e-07,1.003076923076923e-06,1.0098461538461538e-06,1.0166153846153847e-06,1.0233846153846152e-06,1.0301538461538461e-06,1.036923076923077e-06,1.0436923076923076e-06,1.0504615384615385e-06,1.0572307692307694e-06,1.064e-06
alpha0 [Ang^3],1838.6930092089565,989.6638150137601,711.1955054867217,563.9604226179368,470.9646775970992,406.3349143416272,358.6068527428724,321.8327420458348,292.59106796164565,268.7634701057003,248.96386759734014,232.24521761126007,217.93747112162907,205.55270294223803,194.7268989801543,185.18281547701957,176.70548792379455,169.1256179368576,162.30802385019587,156.1434367972561,150.54256110079137,145.43170034279882,140.74948691921838,136.44440279257483,132.47287640508685,128.79780511745943,125.38739599331228,122.21424757281905,119.25461606863362,116.48782411784124,113.89578075672631,111.46258892467452,109.1742224074674,107.01825828445183,104.98365405404658,103.06056096173205,101.24016684530304,99.51456318784065,97.8766321338195,96.31995005412985
alpha0 [S.I.],2.0458218803115674e-37,1.101149499545238e-37,7.913117192575517e-38,6.274905960065113e-38,5.240188750685197e-38,4.521085653402604e-38,3.990039349128031e-38,3.5808721857342563e-38,3.2555146825580685e-38,2.9903969015864097e-38,2.77009661311954e-38,2.5840765446280177e-38,2.4248813952483447e-38,2.287082265121205e-38,2.166628951236453e-38,2.0604367007604807e-38,1.966113710962324e-38,1.8817762832812123e-38,1.8059203188340756e-38,1.7373300375156331e-38,1.6750118909226765e-38,1.618145895818767e-38,1.566049245522748e-38,1.5181487245616195e-38,1.473959533973174e-38,1.4330688512203877e-38,1.3951229321787086e-38,1.3598168944899372e-38,1.3268865528907873e-38,1.2961018406911356e-38,1.267261468773005e-38,1.240188558482513e-38,1.2147270471392525e-38,1.190738711109577e-38,1.1681006859934195e-38,1.146703389618068e-38,1.1264487734557803e-38,1.1072488433886017e-38,1.0890244025930177e-38,1.0717039785561193e-38
