-1.1309733552923255e8,0.9985662273843768,0.9985132786874044,0.9983918151189922
-1.1058406140636072e8,0.950623971764372,0.9548592026453001,0.9579751058938311
-1.0807078728348888e8,0.9171236254875579,0.9205606565868053,0.9242662525731902
-1.0555751316061705e8,0.9948489466699387,0.9944177049781086,0.9940616115934522
-1.0304423903774521e8,0.8421414466785231,0.8516109410311099,0.8609067033300563
-1.0053096491487338e8,0.308752649034797,0.33862227207692186,0.3646691915901349
-9.801769079200155e7,0.05036805607444758,0.06693663268549403,0.07972959373046708
-9.550441666912971e7,0.4639552283009734,0.454870984677015,0.44923028772721874
-9.299114254625788e7,0.9321674866005039,0.9210670398553815,0.9098308995412481
-9.047786842338604e7,0.9748187449380986,0.9794350820788345,0.9835463441143365
-8.79645943005142e7,0.9118028834956344,0.9159288808438844,0.9224927893231384
-8.545132017764238e7,0.9726442103346862,0.97183319986481,0.9708380919888582
-8.293804605477054e7,0.9950744996498908,0.9958538925457058,0.996191064111181
