-0.04844393	-0.04247916	-0.04051770	-0.03909966	-0.03732148	-0.03518638	-0.03378442	-0.03411562	-0.03402880	-0.03396449	-0.03523461	-0.03849836	-0.04124440	-0.04317049	-0.04343417	-0.04390685	-0.04409656	-0.04169779	-0.03737614	-0.03295482	-0.02788717	-0.02584854	-0.02782286	-0.03353361	-0.04078780	-0.04570432	-0.04826065	-0.04829280	-0.04760147	-0.04700017	-0.04720917	-0.04870439	-0.04881693	-0.04858863	-0.04800662	-0.04762076	-0.04724455	-0.04613519	-0.04662717	-0.04775260	-0.04886516	-0.04848895	-0.04855647	-0.04812881	-0.04772687	-0.04602265	-0.04553711	-0.04509015	-0.04546637	-0.04685547	-0.04782334
-0.04390041	-0.04163991	-0.04063346	-0.03867199	-0.03613174	-0.03416063	-0.03410918	-0.03333746	-0.03137600	-0.03218952	-0.03383587	-0.03672661	-0.03961092	-0.04060130	-0.04224121	-0.04465927	-0.04585544	-0.04299686	-0.03812857	-0.03149176	-0.02583568	-0.02288705	-0.02454304	-0.03066859	-0.03753692	-0.04310297	-0.04552425	-0.04621237	-0.04584258	-0.04511588	-0.04663360	-0.04821241	-0.04837640	-0.04836997	-0.04808379	-0.04800662	-0.04638922	-0.04584258	-0.04723490	-0.04879442	-0.04931533	-0.04829602	-0.04890375	-0.04855004	-0.04856290	-0.04690692	-0.04548245	-0.04555319	-0.04607731	-0.04664324	-0.04728635
-0.04376536	-0.04175888	-0.03949516	-0.03754978	-0.03553044	-0.03402880	-0.03341142	-0.03176829	-0.03059785	-0.03126989	-0.03294517	-0.03352075	-0.03452399	-0.03636004	-0.04204185	-0.04629275	-0.04565930	-0.04227658	-0.03744045	-0.03182296	-0.02622475	-0.02200922	-0.02325684	-0.02842095	-0.03543076	-0.04227337	-0.04591975	-0.04656286	-0.04566251	-0.04446313	-0.04621237	-0.04784585	-0.04871403	-0.04809344	-0.04853718	-0.04811595	-0.04723168	-0.04642459	-0.04662074	-0.04791980	-0.04849538	-0.04827029	-0.04885230	-0.04958544	-0.04907739	-0.04774616	-0.04665932	-0.04639565	-0.04625738	-0.04597442	-0.04588438
-0.04398080	-0.04090677	-0.03903535	-0.03712855	-0.03552079	-0.03437607	-0.03272973	-0.02978432	-0.02939203	-0.03073933	-0.03009623	-0.02967178	-0.03095477	-0.03670732	-0.04218655	-0.04478468	-0.04447277	-0.04259492	-0.03895174	-0.03346930	-0.02723442	-0.02223430	-0.02272306	-0.02614115	-0.03257217	-0.04050805	-0.04607410	-0.04844071	-0.04704197	-0.04622201	-0.04645353	-0.04714486	-0.04759182	-0.04786514	-0.04772366	-0.04767542	-0.04727348	-0.04649533	-0.04537955	-0.04574933	-0.04722847	-0.04826708	-0.04945039	-0.04955007	-0.04966261	-0.04800984	-0.04738603	-0.04719953	-0.04518340	-0.04392614	-0.04452744
-0.04388434	-0.04041159	-0.03929259	-0.03733434	-0.03609315	-0.03478766	-0.03217988	-0.03042421	-0.03023128	-0.02846596	-0.02598359	-0.02601574	-0.03011231	-0.03557546	-0.04000000	-0.04253061	-0.04414158	-0.04576219	-0.04503870	-0.03839546	-0.02964927	-0.02148831	-0.01757825	-0.01753966	-0.02364270	-0.03274581	-0.04227980	-0.04710306	-0.04753716	-0.04595513	-0.04583294	-0.04544707	-0.04539241	-0.04616735	-0.04702267	-0.04746642	-0.04751143	-0.04531524	-0.04346632	-0.04306117	-0.04577184	-0.04781369	-0.04916099	-0.04887481	-0.04938608	-0.04924138	-0.04865615	-0.04658537	-0.04466892	-0.04420267	-0.04539563
-0.04401939	-0.04039229	-0.03875881	-0.03665908	-0.03567835	-0.03430212	-0.03150141	-0.02978754	-0.02910907	-0.02593214	-0.02365878	-0.02560094	-0.03031167	-0.03296768	-0.03539217	-0.03900962	-0.04465606	-0.04856290	-0.04659823	-0.03746296	-0.02688715	-0.01939501	-0.01463927	-0.01374857	-0.01853968	-0.02942097	-0.03873630	-0.04336985	-0.04380073	-0.04331519	-0.04448564	-0.04550495	-0.04510623	-0.04595834	-0.04731529	-0.04900343	-0.04755002	-0.04469786	-0.04262064	-0.04335378	-0.04582007	-0.04733458	-0.04752108	-0.04824135	-0.04956614	-0.04953399	-0.04824778	-0.04627025	-0.04531845	-0.04528951	-0.04548888
-0.04407084	-0.03981993	-0.03849193	-0.03706102	-0.03606743	-0.03371368	-0.03144996	-0.02962033	-0.02730838	-0.02394496	-0.02278094	-0.02551734	-0.02756562	-0.02826339	-0.03190334	-0.03846942	-0.04491973	-0.04727670	-0.04438596	-0.03729897	-0.02915730	-0.02216999	-0.01434666	-0.00937226	-0.01356529	-0.02536621	-0.03736328	-0.04214796	-0.04283608	-0.04248237	-0.04481362	-0.04633456	-0.04682010	-0.04629918	-0.04736673	-0.04811916	-0.04678151	-0.04429592	-0.04260456	-0.04255955	-0.04272997	-0.04399045	-0.04469465	-0.04756931	-0.04978480	-0.04905166	-0.04778797	-0.04698409	-0.04671077	-0.04664968	-0.04586188
-0.04396472	-0.03984566	-0.03865270	-0.03661085	-0.03595810	-0.03328923	-0.03098692	-0.02910585	-0.02600610	-0.02326648	-0.02354302	-0.02472954	-0.02352051	-0.02486459	-0.03054640	-0.03774914	-0.04209008	-0.04473002	-0.04347275	-0.04060773	-0.03567192	-0.02545625	-0.01088998	-0.00210521	-0.00533358	-0.01781619	-0.03035025	-0.04140196	-0.04572039	-0.04620272	-0.04506121	-0.04506121	-0.04664646	-0.04691335	-0.04681688	-0.04683618	-0.04514803	-0.04233768	-0.04031512	-0.03874595	-0.03884885	-0.03967202	-0.04355314	-0.04759182	-0.04953077	-0.04912883	-0.04797447	-0.04764648	-0.04849538	-0.04819955	-0.04613841
-0.04448885	-0.03930545	-0.03829899	-0.03739222	-0.03604492	-0.03336640	-0.03093869	-0.02811547	-0.02523759	-0.02398033	-0.02439834	-0.02357196	-0.02192240	-0.02400927	-0.03007372	-0.03462367	-0.03754335	-0.03956591	-0.04237948	-0.04324123	-0.03913824	-0.02411859	-0.00517924	0.00490139	0.00308784	-0.00663586	-0.01969084	-0.03500631	-0.04494224	-0.04457246	-0.04064632	-0.04138267	-0.04427020	-0.04501620	-0.04509337	-0.04457567	-0.04428306	-0.04296792	-0.03968810	-0.03773628	-0.03717678	-0.03931831	-0.04399045	-0.04831209	-0.04982017	-0.04890375	-0.04749857	-0.04794553	-0.04860471	-0.04851467	-0.04633777
-0.04423804	-0.03912538	-0.03817037	-0.03712533	-0.03490342	-0.03214772	-0.03004799	-0.02776177	-0.02501572	-0.02416683	-0.02388065	-0.02189346	-0.02002203	-0.02354623	-0.02800615	-0.02935344	-0.03149176	-0.03627644	-0.04323159	-0.04693586	-0.04001608	-0.02302854	-0.00626286	0.00258622	0.00498499	0.00353801	-0.00810214	-0.02480993	-0.03466547	-0.03374262	-0.02995796	-0.03493557	-0.04184249	-0.04331198	-0.04215118	-0.04318979	-0.04448885	-0.04314155	-0.04171387	-0.04035692	-0.03984566	-0.04060130	-0.04399045	-0.04741497	-0.04865294	-0.04827029	-0.04711271	-0.04724133	-0.04849538	-0.04845036	-0.04699052
-0.04493259	-0.03918004	-0.03802568	-0.03722180	-0.03505133	-0.03198695	-0.02983256	-0.02769424	-0.02565882	-0.02474883	-0.02348192	-0.02086771	-0.01979373	-0.02144972	-0.02137576	-0.02033394	-0.02460092	-0.03526998	-0.04461104	-0.04705805	-0.03976848	-0.02479707	-0.01168100	-0.00293481	0.00389172	0.00661204	-0.00324993	-0.02006062	-0.02880681	-0.02428580	-0.01956543	-0.02984863	-0.04107076	-0.04252739	-0.03979742	-0.04188750	-0.04429914	-0.04318657	-0.04236018	-0.04328625	-0.04128299	-0.03833115	-0.04101932	-0.04588438	-0.04916099	-0.04834747	-0.04649855	-0.04563679	-0.04636350	-0.04748571	-0.04727670
-0.04476539	-0.03967202	-0.03835366	-0.03685202	-0.03383908	-0.03083579	-0.02944669	-0.02724085	-0.02543374	-0.02468452	-0.02217643	-0.01916349	-0.01838212	-0.01773259	-0.01526629	-0.01566502	-0.02417647	-0.03532465	-0.04342130	-0.04385218	-0.03826041	-0.02881324	-0.01734030	-0.00328852	0.01015553	0.01255752	-0.00091547	-0.01898021	-0.02725693	-0.02254621	-0.02063620	-0.02949171	-0.04064310	-0.04104183	-0.03877167	-0.04145984	-0.04172673	-0.03827970	-0.03798387	-0.03948873	-0.03663336	-0.03255288	-0.03783918	-0.04500977	-0.04929926	-0.04863365	-0.04496475	-0.04403547	-0.04543743	-0.04720274	-0.04802591
-0.04527987	-0.04031512	-0.03861411	-0.03656262	-0.03322813	-0.03029880	-0.02864603	-0.02696754	-0.02474240	-0.02394174	-0.02091594	-0.01702839	-0.01570039	-0.01292862	-0.01009575	-0.01431772	-0.02493212	-0.03131169	-0.03525069	-0.03689060	-0.03714463	-0.03179402	-0.01930176	0.00010063	0.01787919	0.01851586	0.00570848	-0.01003466	-0.02119569	-0.02656238	-0.02484851	-0.02822802	-0.03454328	-0.03681986	-0.03714784	-0.03962379	-0.03807712	-0.03440823	-0.03616711	-0.03782310	-0.03489377	-0.03286800	-0.03886814	-0.04697123	-0.04926389	-0.04717059	-0.04399045	-0.04275891	-0.04446313	-0.04662717	-0.04809022
-0.04473966	-0.04081031	-0.03872023	-0.03616711	-0.03228599	-0.02966856	-0.02832770	-0.02635980	-0.02476813	-0.02242080	-0.01913777	-0.01521163	-0.01382896	-0.01035942	-0.00940120	-0.01408942	-0.01935321	-0.01910883	-0.02037252	-0.03073290	-0.03967523	-0.03938905	-0.02738234	-0.00555224	0.00961854	0.01020055	0.00743521	0.00489174	-0.00771306	-0.02396425	-0.02548519	-0.02152368	-0.02520544	-0.03302234	-0.03880061	-0.03847906	-0.03523783	-0.03262040	-0.03834080	-0.04128299	-0.03798387	-0.03660764	-0.04225407	-0.04888124	-0.04868831	-0.04508372	-0.04375893	-0.04438917	-0.04527344	-0.04625738	-0.04815775
-0.04491008	-0.04065275	-0.03830543	-0.03581019	-0.03224097	-0.02962998	-0.02762672	-0.02490639	-0.02317966	-0.02111209	-0.01631776	-0.01247201	-0.01023723	-0.00785454	-0.00779345	-0.01359423	-0.01625024	-0.01362638	-0.01909918	-0.03391304	-0.04340201	-0.04315763	-0.03115735	-0.01398330	-0.00579661	-0.00751048	0.00127429	0.01556081	0.00600752	-0.01743355	-0.02083877	-0.01311190	-0.01864579	-0.03233422	-0.04110614	-0.03772663	-0.03225384	-0.03369438	-0.04322516	-0.04576219	-0.04120582	-0.03825398	-0.04288110	-0.04777189	-0.04732493	-0.04495189	-0.04345667	-0.04427020	-0.04434737	-0.04461747	-0.04678794
-0.04418981	-0.04084246	-0.03914146	-0.03559153	-0.03178115	-0.02942419	-0.02750453	-0.02483244	-0.02214749	-0.01886123	-0.01322444	-0.00825970	-0.00613424	-0.00431426	-0.00612460	-0.01120510	-0.01029833	-0.00832401	-0.01793838	-0.03476515	-0.04359816	-0.04217690	-0.03536323	-0.02197385	-0.01755252	-0.01623416	-0.00052639	0.01730683	0.00884039	-0.01571003	-0.01963617	-0.00814715	-0.01221156	-0.03043064	-0.04094858	-0.03514458	-0.02900617	-0.03494522	-0.04594869	-0.04653070	-0.03925400	-0.03486483	-0.03967523	-0.04525093	-0.04655321	-0.04484899	-0.04236662	-0.04268174	-0.04312869	-0.04369141	-0.04530238
-0.04493581	-0.04157882	-0.04020579	-0.03669124	-0.03331817	-0.03032774	-0.02777141	-0.02438227	-0.02119569	-0.01614734	-0.00847192	-0.00366473	-0.00142995	0.00046398	-0.00202482	-0.00797673	-0.00787062	-0.00955233	-0.02242723	-0.03334068	-0.03253037	-0.02711866	-0.02370701	-0.01569074	-0.00911181	-0.00440751	0.00849633	0.02151593	0.00611042	-0.01975193	-0.02071658	-0.00776129	-0.01086747	-0.02794505	-0.03640506	-0.03089367	-0.02480028	-0.03119272	-0.04260135	-0.04512552	-0.03623464	-0.03121844	-0.03608994	-0.04441811	-0.04690049	-0.04245987	-0.03931831	-0.03973311	-0.04159489	-0.04289396	-0.04451136
-0.04437953	-0.04217690	-0.04072027	-0.03722180	-0.03479409	-0.03198695	-0.02888720	-0.02559451	-0.02147223	-0.01470036	-0.00551365	0.00056688	0.00400748	0.00508789	0.00250262	-0.00373226	-0.00813108	-0.01366497	-0.02661061	-0.03263648	-0.02075838	-0.00680307	-0.00137850	0.00085949	0.00495927	0.01162824	0.02242271	0.02423304	0.00246403	-0.02243688	-0.02194812	-0.00833687	-0.00870987	-0.02268126	-0.03109304	-0.02577780	-0.01898664	-0.02365878	-0.03571051	-0.04083603	-0.03631181	-0.03292588	-0.03737936	-0.04487150	-0.04640851	-0.04044052	-0.03659156	-0.03865913	-0.04265923	-0.04533132	-0.04597442
-0.04454995	-0.04356922	-0.04162383	-0.03905786	-0.03573302	-0.03293874	-0.02963319	-0.02705757	-0.02198349	-0.01395115	-0.00309880	0.00532262	0.01048030	0.01265398	0.01302055	0.00529690	-0.00186405	-0.01075172	-0.02540801	-0.03022485	-0.01719560	-0.00013088	0.00600109	0.00455733	0.00187881	0.00762814	0.01759622	0.02119760	0.00088843	-0.02310249	-0.02182272	-0.00710211	-0.00594131	-0.02065549	-0.03081972	-0.02378096	-0.01157167	-0.01114079	-0.02478742	-0.03593238	-0.03902570	-0.03936011	-0.04210616	-0.04650176	-0.04631848	-0.04143412	-0.03790670	-0.04008039	-0.04460140	-0.04743104	-0.04783620
-0.04477182	-0.04480076	-0.04327017	-0.04007396	-0.03697099	-0.03505454	-0.03245641	-0.02875858	-0.02328256	-0.01373571	-0.00201517	0.00905904	0.01673447	0.02231981	0.02320407	0.01870236	0.01154785	0.00157655	-0.01084818	-0.02220536	-0.01598335	-0.00447182	-0.00020806	-0.00592202	-0.01680974	-0.01707341	-0.00055533	0.01132598	-0.00116628	-0.02211855	-0.02200600	-0.00565513	-0.00021449	-0.01500584	-0.02931164	-0.02335973	-0.00432070	0.00093666	-0.01235626	-0.03140172	-0.04146949	-0.04418659	-0.04537633	-0.04779761	-0.04737317	-0.04309654	-0.03947587	-0.04117366	-0.04439239	-0.04730564	-0.04907739
