-0.05335402	-0.04401617	-0.04173316	-0.04809987	-0.04820277	-0.04815132	-0.04832496	-0.04824778	-0.04815132	-0.04703232	-0.04519305	-0.04222835	-0.04006109	-0.03842762	-0.03928937	-0.04211902	-0.04563679	-0.04946968	-0.05134754	-0.05221572	-0.05219643	-0.05271091	-0.05266590	-0.05296815	-0.05328327	-0.05341833	-0.05251798	-0.05065942	-0.04912883	-0.04818347	-0.04894877
-0.04092928	-0.04512874	-0.04728956	-0.04701303	-0.04695515	-0.04747606	-0.04782977	-0.04772687	-0.04748892	-0.04643424	-0.04486507	-0.04235697	-0.03892280	-0.03640184	-0.03494843	-0.03724431	-0.04121868	-0.04584901	-0.05015137	-0.05183629	-0.05254371	-0.05250512	-0.05314179	-0.05392638	-0.05390065	-0.05373345	-0.05264660	-0.05067871	-0.04834425	-0.04667862	-0.04669148
-0.04137302	-0.04296149	-0.04561107	-0.04523807	-0.04510945	-0.04558534	-0.04599050	-0.04613198	-0.04607410	-0.04446634	-0.04279428	-0.03880705	-0.03510278	-0.03045958	-0.02853027	-0.02972001	-0.03432462	-0.04173959	-0.04728956	-0.05189417	-0.05249869	-0.05256943	-0.05291671	-0.05264660	-0.05357910	-0.05337974	-0.05301960	-0.05134754	-0.04886516	-0.04583615	-0.04584258
-0.03886492	-0.04053056	-0.04337950	-0.04372035	-0.04375893	-0.04391328	-0.04483291	-0.04409978	-0.04243414	-0.04114794	-0.03807391	-0.03438250	-0.02883896	-0.02466523	-0.02186774	-0.02298030	-0.02831162	-0.03653690	-0.04650498	-0.05060154	-0.05215785	-0.05143114	-0.05121249	-0.05191347	-0.05302603	-0.05324469	-0.05269162	-0.05171410	-0.04867866	-0.04599693	-0.04450493
-0.03838260	-0.03851122	-0.04265280	-0.04236983	-0.04097430	-0.03981028	-0.04027975	-0.03849836	-0.03724431	-0.03423459	-0.03178437	-0.02695467	-0.02267161	-0.01698016	-0.01509587	-0.01696087	-0.02348192	-0.03521210	-0.04467214	-0.05222859	-0.05208710	-0.04971406	-0.04896806	-0.04971406	-0.05171410	-0.05286526	-0.05274950	-0.05166909	-0.04942466	-0.04633134	-0.04409978
-0.03702565	-0.03684558	-0.03827970	-0.03919291	-0.03612531	-0.03406095	-0.03310916	-0.03157215	-0.02885182	-0.02633730	-0.02272306	-0.01861364	-0.01351384	-0.01046554	-0.00879347	-0.01175174	-0.02051079	-0.03202875	-0.04593262	-0.05189417	-0.05230576	-0.04831209	-0.04442776	-0.04603551	-0.05004847	-0.05256943	-0.05267876	-0.05222859	-0.05058224	-0.04826708	-0.04468500
-0.03918004	-0.03411240	-0.03660764	-0.03467190	-0.03187440	-0.02839522	-0.02605433	-0.02315394	-0.02188703	-0.01946253	-0.01643352	-0.01171315	-0.00775808	-0.00472263	-0.00386731	-0.00867128	-0.01710235	-0.03322492	-0.04431200	-0.05224145	-0.05088450	-0.04483934	-0.04166885	-0.04283286	-0.04831209	-0.05270448	-0.05254371	-0.05170767	-0.05154690	-0.04914813	-0.04551460
-0.03367509	-0.03289051	-0.02892257	-0.02721191	-0.02270377	-0.01867795	-0.01532739	-0.01538527	-0.01463284	-0.01398974	-0.01157167	-0.00878061	-0.00501846	-0.00275474	-0.00233029	-0.00647187	-0.01746249	-0.03056248	-0.04517376	-0.05139898	-0.05038931	-0.04386826	-0.03894210	-0.04122511	-0.04783620	-0.05097454	-0.05090380	-0.04989413	-0.05067228	-0.05044719	-0.04743748
-0.03743724	-0.03093548	-0.02503823	-0.02009277	-0.01537240	-0.01029833	-0.00770663	-0.00739151	-0.00795744	-0.00880633	-0.00815037	-0.00741723	-0.00522425	-0.00151999	-0.00152642	-0.00638184	-0.01629204	-0.03051746	-0.04193252	-0.05026069	-0.04892947	-0.04133444	-0.03752084	-0.03989389	-0.04586188	-0.05043433	-0.04974621	-0.04767542	-0.04928961	-0.05092952	-0.04833782
-0.03215737	-0.02908334	-0.01949469	-0.01359744	-0.00660049	-0.00234959	0.00138040	0.00111030	-0.00129490	-0.00443967	-0.00618248	-0.00515994	-0.00141066	0.00154118	0.00252513	-0.00223383	-0.01353956	-0.02552056	-0.04037621	-0.04734744	-0.04640208	-0.03973311	-0.03498702	-0.03949516	-0.04765613	-0.04967547	-0.04593262	-0.04392614	-0.04544386	-0.04932820	-0.04831209
-0.03643400	-0.02687750	-0.01424055	-0.00548793	0.00065370	0.00550269	0.00732910	0.00469881	0.00177913	-0.00413741	-0.00566156	-0.00425317	0.00111030	0.00604290	0.00573421	-0.00015661	-0.00828542	-0.02286454	-0.03607386	-0.04541170	-0.04339879	-0.03560440	-0.03346930	-0.03941156	-0.04649855	-0.04774616	-0.04209973	-0.03732791	-0.04033120	-0.04706448	-0.04685868
-0.03224740	-0.02626655	-0.00816966	-0.00207948	0.00817156	0.01219095	0.01291123	0.00911692	0.00109744	-0.00405381	-0.00719215	-0.00479981	0.00078232	0.00451874	0.00448016	0.00161192	-0.00761016	-0.01925674	-0.03532143	-0.04134087	-0.04018328	-0.03418957	-0.03033096	-0.03554009	-0.04484577	-0.04584901	-0.03816394	-0.03388731	-0.03757872	-0.04369462	-0.04519305
