-0.0541515	-0.0539328	-0.0540228	-0.0535148	-0.0533669	-0.0536627	-0.0534055	-0.0533412	-0.0537334	-0.0534055	-0.0533219	-0.0535534	-0.0532833	-0.0530196	-0.0529296	-0.0523701	-0.051907	-0.0511803	-0.0509745	-0.0519521	-0.0522929	-0.0531096	-0.0533862	-0.0538428	-0.0530839	-0.0518813	-0.0521064	-0.0524858	-0.0534955	-0.0521128	-0.0506466	-0.0492575	-0.0497784	-0.0514247	-0.0523701	-0.0526402	-0.0526466	-0.0531418	-0.0533669	-0.053592	-0.0533669	-0.0535084	-0.0540035	-0.0540807	-0.0541836	-0.0540679	-0.0539778	-0.0541708	-0.0541064	-0.0539907	-0.0541193	
-0.0537656	-0.0539264	-0.0537142	-0.0536691	-0.0535019	-0.0533604	-0.0532447	-0.0530968	-0.0526466	-0.0526016	-0.0535212	-0.0531675	-0.0527817	-0.0527817	-0.0527752	-0.0526402	-0.0518363	-0.0518942	-0.0526788	-0.0524151	-0.0519713	-0.0519906	-0.0535212	-0.0541515	-0.0533604	-0.0523058	-0.0497334	-0.0497334	-0.0507752	-0.0510839	-0.0507109	-0.0498877	-0.0502221	-0.0508716	-0.0520935	-0.0521836	-0.0527559	-0.0532383	-0.0535148	-0.0534183	-0.0533669	-0.0540035	-0.0543508	-0.0542994	-0.0531096	-0.0523636	-0.0524858	-0.0529424	-0.0538878	-0.0535791	-0.0532318	
-0.053354	-0.0533283	-0.0537142	-0.053637	-0.054055	-0.0539007	-0.0537527	-0.0530839	-0.0532768	-0.0538492	-0.0535469	-0.0528138	-0.0525373	-0.0530003	-0.0527624	-0.0527173	-0.0533026	-0.0537077	-0.0536048	-0.0523894	-0.0517591	-0.0519842	-0.0523636	-0.0519521	-0.0510774	-0.0486915	-0.0473989	-0.0469359	-0.0481063	-0.0505951	-0.0513347	-0.0508974	-0.0506466	-0.0503636	-0.0510003	-0.0516884	-0.0518942	-0.0515662	-0.0516048	-0.0531868	-0.0534055	-0.0541322	-0.0539778	-0.0531032	-0.0526144	-0.0515469	-0.051727	-0.0531932	-0.0539007	-0.0532447	-0.0528524	
-0.0539199	-0.0539585	-0.0544987	-0.0543187	-0.0541515	-0.0539714	-0.0536884	-0.0530582	-0.053309	-0.053219	-0.0524601	-0.0517848	-0.0521578	-0.0524279	-0.052981	-0.0530903	-0.0530518	-0.0531482	-0.0533283	-0.0530453	-0.0520164	-0.0519392	-0.0517784	-0.0510839	-0.0502993	-0.0496562	-0.0499391	-0.0502157	-0.0502607	-0.0510324	-0.0503572	-0.0504986	-0.0486594	-0.0491481	-0.0508845	-0.0511225	-0.0508459	-0.0510453	-0.0522093	-0.0529296	-0.0536563	-0.0534248	-0.0537463	-0.0531739	-0.0514569	-0.0514376	-0.0523701	-0.0535791	-0.0539778	-0.0540614	-0.0536113	
-0.0541515	-0.0546081	-0.0542929	-0.0540743	-0.0539521	-0.0538492	-0.0536691	-0.0537913	-0.0539007	-0.0539264	-0.052653	-0.0518877	-0.0522929	-0.0525308	-0.0521643	-0.0526466	-0.0522607	-0.052473	-0.0522029	-0.0505565	-0.0505501	-0.0506208	-0.0504858	-0.0505501	-0.0511546	-0.0522929	-0.0518041	-0.0498684	-0.0484407	-0.0457976	-0.0464407	-0.0463249	-0.0449229	-0.0457654	-0.0484729	-0.0506787	-0.0495726	-0.0502864	-0.0522672	-0.053309	-0.0520678	-0.0513926	-0.0518363	-0.0508138	-0.0499649	-0.0501964	-0.0516498	-0.0542415	-0.0543958	-0.0539971	-0.0535791	
-0.0538299	-0.0540807	-0.0541386	-0.0539778	-0.0540293	-0.0537656	-0.0534183	-0.0538235	-0.0537399	-0.0533476	-0.0524087	-0.0523572	-0.0524472	-0.0525308	-0.0525887	-0.0526916	-0.0524279	-0.0510131	-0.0489874	-0.048415	-0.0492575	-0.0492124	-0.0499713	-0.0499006	-0.0507752	-0.0507044	-0.048698	-0.0444599	-0.038762	-0.0381511	-0.0413795	-0.0430451	-0.0433023	-0.0441126	-0.0489938	-0.0508073	-0.0504022	-0.0506273	-0.0521321	-0.0515855	-0.0497462	-0.049161	-0.0503572	-0.0498748	-0.0482349	-0.0487816	-0.0516305	-0.0526981	-0.053682	-0.0536563	-0.0538363	
-0.0542865	-0.054338	-0.0544151	-0.0542672	-0.0543701	-0.054563	-0.0545566	-0.0544344	-0.0541965	-0.0535534	-0.0533154	-0.0537206	-0.0534312	-0.052235	-0.0530646	-0.0525823	-0.0512318	-0.0486851	-0.0474954	-0.0478426	-0.0484471	-0.0490902	-0.0494504	-0.0499777	-0.0511417	-0.0519906	-0.0509295	-0.0453474	-0.0405949	-0.0373922	-0.0403634	-0.0458554	-0.0451416	-0.0454053	-0.0479713	-0.0523765	-0.0519456	-0.0509167	-0.0508716	-0.0511675	-0.0508459	-0.0512253	-0.0518106	-0.0525501	-0.0521064	-0.0517656	-0.0525501	-0.0535727	-0.053965	-0.0537656	-0.0529617	
-0.0542415	-0.0546274	-0.0542029	-0.0544151	-0.0542415	-0.0543573	-0.0544923	-0.054473	-0.0533862	-0.0531547	-0.0537592	-0.0540164	-0.0537849	-0.053772	-0.0535598	-0.0526144	-0.0501063	-0.049444	-0.0490388	-0.0490066	-0.0480741	-0.0479069	-0.0477462	-0.0486208	-0.0481127	-0.0485243	-0.0506144	-0.0505115	-0.0428586	-0.0411479	-0.04091	-0.0435724	-0.0445178	-0.0446593	-0.0488394	-0.0513926	-0.0528781	-0.0520678	-0.051817	-0.0525373	-0.0524537	-0.0528138	-0.0524215	-0.0527109	-0.0532704	-0.0535148	-0.0532447	-0.0539521	-0.0542865	-0.053592	-0.0519585	
-0.0530389	-0.0542672	-0.0541515	-0.0549875	-0.0546209	-0.0547881	-0.0548074	-0.0541643	-0.0534955	-0.0536627	-0.0538749	-0.0542286	-0.0542158	-0.0536756	-0.0528524	-0.0508523	-0.0508266	-0.0507237	-0.0500871	-0.0469551	-0.0460227	-0.0453281	-0.0450387	-0.0430451	-0.0388778	-0.0326976	-0.0346976	-0.0373086	-0.0362861	-0.0307618	-0.0335979	-0.0392122	-0.0407364	-0.0411094	-0.0437139	-0.0510453	-0.0529038	-0.0522543	-0.0523443	-0.0503893	-0.048788	-0.0410901	-0.041418	-0.0407235	-0.0418168	-0.0414888	-0.0453795	-0.0506337	-0.0533926	-0.0538235	-0.0526916	
-0.054428	-0.0543508	-0.054518	-0.0547495	-0.0543958	-0.054145	-0.0541515	-0.0535662	-0.0534119	-0.0534955	-0.0534891	-0.0539007	-0.054383	-0.0538556	-0.0509745	-0.0505437	-0.0520678	-0.050936	-0.0464857	-0.0451287	-0.0455339	-0.0449808	-0.0419904	-0.0360546	-0.0235848	-0.0194883	-0.0158933	-0.0183886	-0.0184657	-0.016813	-0.0235012	-0.0320866	-0.0415274	-0.0391157	-0.0407364	-0.0472638	-0.0514118	-0.0477011	-0.039463	-0.0380353	-0.0286332	-0.0206137	-0.0133724	-0.0157261	-0.0189352	-0.0227616	-0.0313342	-0.0392894	-0.0500549	-0.0525501	-0.0534569	
-0.0540035	-0.0545566	-0.0549425	-0.0545052	-0.0549425	-0.0549618	-0.054563	-0.0534955	-0.0539457	-0.0546917	-0.0546338	-0.0545373	-0.0544923	-0.0520164	-0.0506208	-0.0512639	-0.051399	-0.0474503	-0.0461063	-0.0475404	-0.0479069	-0.045341	-0.041566	-0.0335593	-0.0273663	-0.018157	-0.0161377	-0.0175268	-0.017321	-0.0139061	-0.0170252	-0.0346076	-0.0411544	-0.0361189	-0.0366527	-0.0481513	-0.0467301	-0.0289997	-0.022498	-0.0203372	-0.0148644	-0.00174507	0.00464736	0.00123249	-0.0022081	-0.0102726	-0.0170316	-0.0320095	-0.0395402	-0.046923	-0.0503572	
-0.0544023	-0.0542929	-0.0548139	-0.054891	-0.0551161	-0.0550711	-0.0539135	-0.0540228	-0.0543444	-0.0543894	-0.054473	-0.0545823	-0.0539135	-0.0521128	-0.0502092	-0.0508845	-0.0487301	-0.0469037	-0.0471867	-0.0489616	-0.0450773	-0.0428715	-0.0379324	-0.0346976	-0.0198098	-0.0213854	-0.00314703	-0.0061053	-0.0118032	-0.00957805	-0.00530786	-0.0216684	-0.0392958	-0.0350835	-0.0316943	-0.0408971	-0.0434695	-0.0274756	-0.0130379	-0.0160734	-0.0181828	-0.00680628	0.00824874	0.0083452	0.000332149	-0.00404095	-0.0141119	-0.0202021	-0.0302023	-0.03536	-0.0444728	
-0.0511996	-0.0550389	-0.054936	-0.055264	-0.0550968	-0.0550004	-0.0543701	-0.0534633	-0.0540807	-0.0547367	-0.054756	-0.0547174	-0.0533797	-0.0501385	-0.0503121	-0.049624	-0.0473346	-0.0468265	-0.049444	-0.0471867	-0.0412122	-0.0302731	-0.0238806	0.0229629	0.0260884	0.0542627	0.0672341	0.0727583	0.0493687	0.0410727	0.0330596	0.00269876	-0.0186136	-0.0270061	-0.0258678	-0.0393665	-0.0440741	-0.0346526	-0.0293792	-0.0354501	-0.0351285	-0.0155139	-0.00243962	0.00466023	-0.00188012	-0.0121183	-0.0157004	-0.019887	-0.0210896	-0.0245945	-0.0306011	
-0.0534698	-0.0551933	-0.055219	-0.0547238	-0.0550261	-0.0556306	-0.0548074	-0.0543637	-0.054936	-0.0550004	-0.0549618	-0.0546209	-0.0521514	-0.0513475	-0.0513282	-0.0497719	-0.0464021	-0.048177	-0.0511225	-0.0449294	-0.0313213	-0.0115395	0.0685589	0.140991	0.252338	0.263168	0.249483	0.225051	0.171404	0.143879	0.0983666	0.0624365	-0.00419529	-0.0155525	-0.0158547	-0.0250897	-0.046923	-0.0500356	-0.0421383	-0.0425563	-0.0363054	-0.0218806	0.00258944	0.00350264	-0.00561011	-0.0124077	-0.0175011	-0.018067	-0.0155139	-0.0146714	-0.0203693	
-0.0439519	-0.0549939	-0.0551547	-0.0553026	-0.0558364	-0.054801	-0.0545566	-0.0541836	-0.0547688	-0.0551161	-0.0552576	-0.0546917	-0.0532125	-0.0514247	-0.0514504	-0.0492575	-0.0477333	-0.0511353	-0.0516562	-0.0445628	-0.0328969	0.0388025	0.164857	0.455899	0.553927	0.566448	0.493527	0.357196	0.301278	0.213469	0.174053	0.0857168	0.0368025	-0.00719858	-0.00732077	-0.014948	-0.031868	-0.0468587	-0.0421576	-0.027347	-0.0198098	-0.00209878	0.0053805	0.00774712	0.000891647	-0.00965523	-0.0123048	-0.0137839	-0.0121376	-0.0102855	-0.0125235	
-0.0521	-0.0544023	-0.0550196	-0.0553734	-0.0556435	-0.0555084	-0.0549168	-0.0544794	-0.0550261	-0.0553926	-0.0549939	-0.0542544	-0.0520357	-0.0517784	-0.0519842	-0.0503186	-0.0481899	-0.0514247	-0.0532961	-0.0474439	-0.0208645	0.0558962	0.369338	0.593536	0.862494	0.801579	0.563323	0.46471	0.30533	0.259354	0.17404	0.127293	0.0420952	0.0172715	0.00528403	0.00248011	-0.0154046	-0.0237585	-0.0182213	-0.00440751	0.0110655	0.0153872	0.0150592	0.0113421	0.00100741	-0.000253074	-0.00350717	-0.00566156	-0.00980314	-0.00964237	-0.00896711	
-0.0394309	-0.0547495	-0.0551611	-0.0552833	-0.0551161	-0.055219	-0.0548846	-0.0542737	-0.0547303	-0.055309	-0.0555277	-0.0552254	-0.0544923	-0.0536241	-0.0536691	-0.0518556	-0.0506273	-0.0529167	-0.0532383	-0.0473925	-0.0258485	0.115287	0.312397	0.738015	0.868398	0.785476	0.635859	0.364553	0.290937	0.197855	0.16851	0.103235	0.0685203	0.0214645	0.0165255	0.012281	0.00689179	-0.00484482	-0.00233029	0.00817799	0.0140302	0.0160753	0.0135029	0.0045509	0.000660131	-7.30058E-5	0.000724441	-0.00543005	-0.00899283	-0.0111537	-0.0092758	
-0.0526852	-0.0548396	-0.0548589	-0.0554377	-0.0552254	-0.0555856	-0.0549939	-0.0548524	-0.0550389	-0.0550196	-0.0559779	-0.0554312	-0.0547688	-0.0546402	-0.0549939	-0.0543894	-0.0527817	-0.0527688	-0.0525759	-0.0492575	-0.0246459	0.04915	0.299207	0.488948	0.673834	0.616025	0.38928	0.284673	0.154934	0.134477	0.100753	0.0862249	0.0477223	0.0312718	0.0115864	0.0123003	0.010088	0.00489817	-0.0047355	-0.00512136	-0.00229814	0.00168909	0.00139327	-0.00336569	-0.00989961	-0.00746868	-0.00469691	-0.00771306	-0.0134945	-0.0130315	-0.0118161	
-0.0386591	-0.0548975	-0.0552061	-0.0553476	-0.0549553	-0.0553348	-0.055084	-0.0548782	-0.0548074	-0.0550261	-0.0552319	-0.0555084	-0.0550711	-0.0549296	-0.0552126	-0.0548717	-0.0538299	-0.0520292	-0.0509681	-0.0482864	-0.0378102	0.0240305	0.119538	0.320513	0.368817	0.323021	0.228717	0.101286	0.0705525	0.0503526	0.0488092	0.0421981	0.0341207	0.0120752	0.00379847	0.00118747	0.0029753	-0.00535287	-0.0138483	-0.0249096	-0.022498	-0.014382	-0.0124849	-0.0167808	-0.0188323	-0.0163049	-0.0140862	-0.0139254	-0.0136103	-0.0144078	-0.0173725	
-0.0495404	-0.0552705	-0.0555663	-0.0560229	-0.0556435	-0.0553734	-0.0551225	-0.0549682	-0.0558107	-0.0557271	-0.055875	-0.0559457	-0.0560165	-0.0558621	-0.0561515	-0.0560229	-0.0551354	-0.0529617	-0.0497526	-0.0485822	-0.0447107	-0.028511	0.0393684	0.0953891	0.144773	0.123055	0.0487899	0.0205191	-0.000741832	-0.00159716	0.00298173	0.00589498	0.00307819	-0.00455543	-0.0187294	-0.0167679	-0.0132888	-0.0180992	-0.0335722	-0.0384469	-0.0356494	-0.0297843	-0.0245623	-0.0262923	-0.0278743	-0.0248389	-0.0197455	-0.0180477	-0.0158097	-0.0170766	-0.0266588	
-0.0454953	-0.0555148	-0.05592	-0.0560808	-0.0560936	-0.0559521	-0.0559907	-0.0557849	-0.0553862	-0.0556563	-0.056383	-0.0558428	-0.0560293	-0.0558042	-0.05583	-0.0555084	-0.0552833	-0.0540421	-0.0516819	-0.0478684	-0.0471159	-0.0428522	-0.0333535	2.98905E-5	-0.00229814	-0.00822754	-0.0273984	-0.0360803	-0.033688	-0.0280994	-0.0260929	-0.0207616	-0.0219513	-0.0319709	-0.0353472	-0.0332571	-0.0326461	-0.0380032	-0.044222	-0.0503829	-0.0480549	-0.0399518	-0.0373729	-0.0360288	-0.0347362	-0.0310384	-0.0276299	-0.0238549	-0.0222021	-0.0250511	-0.0302795	
-0.0499006	-0.0553476	-0.0560165	-0.0560679	-0.0561901	-0.0555277	-0.0555406	-0.0556242	-0.0551933	-0.0551676	-0.0552254	-0.0552962	-0.0556563	-0.0556499	-0.055457	-0.0555277	-0.0554891	-0.0552512	-0.0535212	-0.0508331	-0.0482542	-0.0502414	-0.051071	-0.0521386	-0.0457847	-0.0492703	-0.0484536	-0.0457075	-0.0414309	-0.0413602	-0.0386205	-0.038254	-0.0395466	-0.0433409	-0.0466658	-0.0456561	-0.0431994	-0.0468973	-0.052235	-0.0533283	-0.0510903	-0.0475404	-0.0440676	-0.0427878	-0.0410515	-0.0392058	-0.0349742	-0.0326333	-0.0308905	-0.0327362	-0.0383183	
-0.0450387	-0.0554827	-0.0556692	-0.0559779	-0.0558685	-0.0559329	-0.0561708	-0.0561386	-0.0561386	-0.0557078	-0.0558235	-0.0554505	-0.0554119	-0.0553541	-0.0555148	-0.0558171	-0.0553798	-0.0558042	-0.0558107	-0.052846	-0.0507302	-0.0505308	-0.0520742	-0.0541064	-0.053965	-0.0512189	-0.0491931	-0.0477076	-0.0476047	-0.0487944	-0.0482992	-0.0481578	-0.0489166	-0.0513218	-0.0523251	-0.0520164	-0.0522865	-0.0536048	-0.0549296	-0.0552833	-0.054473	-0.0518041	-0.0506015	-0.0489745	-0.0487494	-0.0466272	-0.0446014	-0.0419197	-0.0416174	-0.042402	-0.0431673	
-0.0432702	-0.0556306	-0.055502	-0.0554119	-0.0547946	-0.0554698	-0.0558171	-0.0560936	-0.0559972	-0.0555791	-0.0551161	-0.0553669	-0.0555727	-0.0555213	-0.0556628	-0.0556049	-0.0551804	-0.0553798	-0.0560358	-0.0551483	-0.0531032	-0.0527559	-0.0537849	-0.0539135	-0.0518813	-0.0503379	-0.0494311	-0.0505694	-0.051907	-0.0528653	-0.0530968	-0.0528074	-0.0531225	-0.0540486	-0.0547367	-0.0548653	-0.0552383	-0.0549489	-0.0552576	-0.0553926	-0.0550068	-0.0546981	-0.0538299	-0.0536884	-0.0527431	-0.0522543	-0.0508395	-0.0506273	-0.0502221	-0.0501321	-0.0491417	
-0.0430194	-0.0561386	-0.0561901	-0.0559907	-0.0561965	-0.0560743	-0.0561644	-0.0562673	-0.0561579	-0.0555084	-0.0552319	-0.0553798	-0.0553669	-0.0549618	-0.0555406	-0.0557592	-0.05592	-0.0559779	-0.0562415	-0.0559907	-0.0551161	-0.0543058	-0.0544151	-0.0549296	-0.0539714	-0.0532833	-0.0540164	-0.0547946	-0.0546338	-0.0541515	-0.0535855	-0.0528074	-0.0536884	-0.0546595	-0.0548975	-0.0549103	-0.0546981	-0.0546531	-0.054756	-0.0553605	-0.0553605	-0.0559007	-0.0563509	-0.0556113	-0.0555727	-0.0543508	-0.0543058	-0.0535534	-0.0541965	-0.0532061	-0.0521578	
-0.0396045	-0.056293	-0.0561065	-0.0560422	-0.0559843	-0.0562223	-0.055682	-0.056055	-0.0566338	-0.0563637	-0.0552383	-0.0553669	-0.0555727	-0.0559136	-0.0557399	-0.0555727	-0.0556177	-0.0553348	-0.0560615	-0.0559007	-0.0557592	-0.0554891	-0.0559843	-0.0561515	-0.0561579	-0.0559071	-0.0553412	-0.0547817	-0.0538428	-0.0539907	-0.0535277	-0.0536691	-0.0542929	-0.0550068	-0.0552319	-0.0544602	-0.0531739	-0.0528009	-0.0538814	-0.0547045	-0.0552254	-0.0556435	-0.05601	-0.0557335	-0.0558621	-0.0556885	-0.054936	-0.0551869	-0.0552833	-0.0553219	-0.0544859	
-0.0400096	-0.0558042	-0.0561772	-0.055875	-0.0562866	-0.0562673	-0.0557914	-0.0557271	-0.0557271	-0.0556113	-0.0554634	-0.0557078	-0.0558814	-0.0564152	-0.0563702	-0.0558107	-0.055875	-0.0556885	-0.055875	-0.0561194	-0.0561322	-0.0556756	-0.055637	-0.0555213	-0.0559329	-0.0561515	-0.0556628	-0.0552383	-0.0552512	-0.0546595	-0.0547946	-0.0547238	-0.0548846	-0.055264	-0.0548396	-0.0538428	-0.0531997	-0.0533219	-0.054055	-0.0548717	-0.0552769	-0.05601	-0.0560229	-0.0564152	-0.0564088	-0.0559843	-0.0559071	-0.0562415	-0.0562801	-0.055965	-0.0558621	
-0.0431801	-0.0563187	-0.0563059	-0.0561451	-0.0557142	-0.0553348	-0.0559393	-0.0560358	-0.0559972	-0.0560036	-0.05583	-0.0556113	-0.0555213	-0.0560293	-0.055875	-0.0561965	-0.0562415	-0.0558428	-0.0557206	-0.0556049	-0.0559457	-0.0563766	-0.056338	-0.0557206	-0.0558235	-0.0561644	-0.0563959	-0.0565952	-0.0559457	-0.0562158	-0.0555791	-0.0555599	-0.0558042	-0.0555663	-0.0552383	-0.0545309	-0.0538428	-0.053592	-0.0546467	-0.0549746	-0.0554377	-0.0554248	-0.0554055	-0.0558557	-0.0557849	-0.055547	-0.0551869	-0.0553219	-0.05583	-0.0559329	-0.0561644	
-0.0454246	-0.0561515	-0.0560422	-0.0560293	-0.0564859	-0.0564602	-0.0564345	-0.0563316	-0.0562351	-0.0562351	-0.0561837	-0.0564409	-0.0564345	-0.0568203	-0.0565309	-0.0556177	-0.0561451	-0.05601	-0.0556949	-0.0555984	-0.0557271	-0.056383	-0.0563573	-0.0560358	-0.0554763	-0.0553026	-0.0559007	-0.0565309	-0.0562351	-0.0561129	-0.0560615	-0.0561837	-0.0560036	-0.0559007	-0.0555534	-0.0550196	-0.0547881	-0.0549232	-0.0549811	-0.05601	-0.055965	-0.0555663	-0.0555213	-0.0561322	-0.0554891	-0.0549811	-0.0551997	-0.0554248	-0.0554827	-0.0560615	-0.0557978	
