-0.05047935	-0.04964975	-0.05075588	-0.05089736	-0.04987483	-0.05026712	-0.04925745	-0.04695515	-0.04361102	-0.04006109	-0.03608672	-0.03220882	-0.02770067	-0.02712188	-0.02490961	-0.02212498	-0.01681295	-0.01253632	-0.01258134	-0.01951398	-0.03179080	-0.04122511	-0.04787479	-0.04901308	-0.04995844	-0.05049221	-0.04951470	-0.04787479	-0.04593905	-0.04531524	-0.04501298
-0.04956614	-0.05015780	-0.04996487	-0.05080733	-0.05086521	-0.05037645	-0.04939894	-0.04689727	-0.04323159	-0.03647902	-0.02902546	-0.01723740	-0.01324374	-0.01000893	-0.00922435	-0.00855552	-0.00436893	0.00658310	0.01127132	0.00385635	-0.01678723	-0.03930867	-0.04743748	-0.04813203	-0.04861435	-0.04977837	-0.05034430	-0.04833782	-0.04606124	-0.04431843	-0.04314798
-0.05018995	-0.05030571	-0.05025426	-0.05031214	-0.04997130	-0.04974621	-0.04769472	-0.04334735	-0.03363007	-0.02166194	-0.00085759	0.01714927	0.03583138	0.04340070	0.03586997	0.02498225	0.02538741	0.04027522	0.06130466	0.05116294	0.00904618	-0.02719905	-0.04601622	-0.04269138	-0.03945015	-0.04377179	-0.04885230	-0.04808058	-0.04543743	-0.04406119	-0.04377179
-0.04856934	-0.04948897	-0.04966904	-0.05053723	-0.05013207	-0.04837640	-0.04424126	-0.03454328	-0.02173268	0.00493676	0.03573492	0.07553008	0.10183295	0.12178198	0.12138969	0.10037954	0.08183248	0.09410287	0.11268852	0.09850168	0.04871915	-0.01480647	-0.03528285	-0.02824088	-0.02523759	-0.03644043	-0.04561750	-0.04855647	-0.04639565	-0.04508372	-0.04583615
-0.05003561	-0.04947611	-0.04939251	-0.04958544	-0.04898092	-0.04588760	-0.03758515	-0.02526975	-0.00084473	0.03059653	0.08520876	0.13480480	0.19485767	0.22950801	0.24319323	0.20977764	0.16348715	0.15525545	0.16530713	0.14576326	0.06959425	0.00939989	-0.02213141	-0.01319872	-0.01165527	-0.02741771	-0.04466571	-0.04652427	-0.04447921	-0.04461426	-0.04660144
-0.04873011	-0.04855647	-0.04964332	-0.04910954	-0.04765613	-0.04293576	-0.03282620	-0.01201541	0.01577303	0.06644948	0.12295243	0.19382871	0.26006179	0.32969689	0.34455255	0.30109171	0.24123820	0.18712759	0.17981551	0.14800125	0.08529237	0.00941918	-0.00914075	-0.00362293	-0.00742366	-0.03085830	-0.04326374	-0.04416409	-0.04174602	-0.04226693	-0.04332162
-0.04751465	-0.04846644	-0.04943752	-0.04832496	-0.04512231	-0.03880705	-0.02255586	-0.00049745	0.03969643	0.08841141	0.16048387	0.21865888	0.29007537	0.33406355	0.34169718	0.29666074	0.20036263	0.15402069	0.12945419	0.11281714	0.05231409	0.00752846	-0.01284501	-0.00853623	-0.01880014	-0.03571372	-0.04573326	-0.04145020	-0.03807391	-0.03925079	-0.04015113
-0.04540527	-0.04703875	-0.04926389	-0.04629918	-0.04247916	-0.03542433	-0.02027927	0.00898830	0.04376083	0.09499678	0.14665717	0.20066488	0.23656928	0.25966307	0.25166288	0.18437511	0.12220000	0.07439179	0.06925983	0.05410192	0.02174102	-0.01585473	-0.02238222	-0.02155905	-0.03178437	-0.04649212	-0.04600336	-0.03869129	-0.03687774	-0.03790670	-0.03698064
-0.04561107	-0.04745677	-0.04886516	-0.04741175	-0.04188107	-0.03561083	-0.01724383	0.00236435	0.03848097	0.07254608	0.12077874	0.14483076	0.15440655	0.14731957	0.11144733	0.06700254	0.02607553	0.01301412	0.01957376	0.01479551	-0.01035621	-0.02708973	-0.03168147	-0.03317347	-0.04253704	-0.04847930	-0.04239556	-0.03596453	-0.03550150	-0.03633753	-0.03364294
-0.03945658	-0.04709020	-0.04826065	-0.04616413	-0.04182319	-0.03451755	-0.02293529	-0.00194443	0.01937440	0.04959377	0.07066823	0.08274568	0.07474549	0.04799245	0.02091142	-0.00775808	-0.02127608	-0.01341094	-0.00625322	-0.01030476	-0.02335973	-0.03188084	-0.03105123	-0.03478123	-0.04214475	-0.04421553	-0.03824112	-0.03375226	-0.03572659	-0.03588736	-0.03274259
