-0.05198421	-0.05186845	-0.05182986	-0.05223502	-0.05191347	-0.05204852	-0.05177841	-0.05210640	-0.05202279	-0.05209353	-0.05197135	-0.05191347	-0.05138612	-0.05150831	-0.05132181	-0.05150831	-0.05134754	-0.05172054	-0.05192633	-0.05188774	-0.05183629	-0.05157905	-0.05140542	-0.05111602	-0.05074945	-0.05080090	-0.05063369	-0.05078161	-0.05096168	-0.05106457	-0.05077518	-0.05044076	-0.05069800	-0.05084592
-0.05195848	-0.05182986	-0.05187488	-0.05232505	-0.05192633	-0.05186202	-0.05212569	-0.05160478	-0.05162407	-0.05161764	-0.05161121	-0.05188131	-0.05219643	-0.05223502	-0.05213212	-0.05199064	-0.05170124	-0.05161764	-0.05146329	-0.05168195	-0.05160478	-0.05101312	-0.05018995	-0.05011921	-0.04994557	-0.05020281	-0.04984911	-0.04970120	-0.04991342	-0.05010635	-0.04990699	-0.04979123	-0.04996487	-0.04972692
-0.05172054	-0.05185559	-0.05168195	-0.05190704	-0.05249869	-0.05246653	-0.05187488	-0.05220286	-0.05226074	-0.05190060	-0.05226074	-0.05223502	-0.05168195	-0.05174626	-0.05201636	-0.05249226	-0.05189417	-0.05197778	-0.05214498	-0.05190060	-0.05107743	-0.05056938	-0.05053723	-0.04937964	-0.04825422	-0.04781047	-0.04794553	-0.04853718	-0.04798411	-0.04867223	-0.04946968	-0.04921244	-0.04980409	-0.05003561
-0.05215785	-0.05224145	-0.05195205	-0.05224145	-0.05209353	-0.05173340	-0.05164336	-0.05192633	-0.05176555	-0.05105171	-0.05146973	-0.05146973	-0.05175269	-0.05184916	-0.05199064	-0.05231862	-0.05173983	-0.05139255	-0.05099383	-0.05096811	-0.05097454	-0.05063369	-0.04957257	-0.04896163	-0.04694229	-0.04642137	-0.04638922	-0.04680724	-0.04730242	-0.04740532	-0.04841499	-0.04871725	-0.04892304	-0.04980409
-0.05216428	-0.05229933	-0.05166266	-0.05110316	-0.05160478	-0.05171410	-0.05150831	-0.05178485	-0.05208067	-0.05148259	-0.05179771	-0.05154690	-0.05138612	-0.05156619	-0.05144400	-0.05114817	-0.05056295	-0.05017066	-0.05040861	-0.05064012	-0.04974621	-0.04855004	-0.04649855	-0.04573326	-0.04469786	-0.04487150	-0.04503227	-0.04514160	-0.04519948	-0.04509658	-0.04578470	-0.04680724	-0.04825422	-0.04810630
-0.05163050	-0.05157905	-0.05134111	-0.05170767	-0.05163050	-0.05200350	-0.05201636	-0.05241509	-0.05204852	-0.05180414	-0.05179771	-0.05168195	-0.05163693	-0.05153404	-0.05139255	-0.05078161	-0.05049221	-0.05018995	-0.05002275	-0.04916099	-0.04712236	-0.04428628	-0.04236340	-0.04208044	-0.04274926	-0.04296149	-0.04280071	-0.04283930	-0.04144376	-0.04208687	-0.04294219	-0.04416409	-0.04597120	-0.04590046
-0.05197778	-0.05162407	-0.05188131	-0.05184916	-0.05209997	-0.05226717	-0.05247297	-0.05240222	-0.05200993	-0.05182343	-0.05158548	-0.05168838	-0.05181700	-0.05172697	-0.05149545	-0.05171410	-0.05141185	-0.05081376	-0.04894233	-0.04729599	-0.04596477	-0.04365604	-0.03986816	-0.03655619	-0.03482624	-0.03568157	-0.03682629	-0.03689060	-0.03872987	-0.03990675	-0.04128942	-0.04311583	-0.04278785	-0.04064632
-0.05150831	-0.05197135	-0.05200350	-0.05187488	-0.05190704	-0.05185559	-0.05176555	-0.05166909	-0.05181700	-0.05178485	-0.05200350	-0.05176555	-0.05193919	-0.05137969	-0.05078804	-0.05047935	-0.04997130	-0.04961759	-0.04737317	-0.04665289	-0.04413836	-0.03928294	-0.03305128	-0.03049817	-0.02726979	-0.02733410	-0.03153356	-0.03187440	-0.03529571	-0.03961092	-0.03912217	-0.04006753	-0.04072992	-0.03620248
-0.05112245	-0.05104528	-0.05157905	-0.05150188	-0.05140542	-0.05143114	-0.05089093	-0.05112245	-0.05168838	-0.05182986	-0.05195848	-0.05193919	-0.05182986	-0.05048578	-0.04904523	-0.04853075	-0.04833782	-0.04593262	-0.04203542	-0.04108363	-0.03944372	-0.03267185	-0.02201565	-0.02078089	-0.02292242	-0.02287098	-0.02512826	-0.02705757	-0.02930843	-0.03689703	-0.03629252	-0.03481338	-0.03492914	-0.03028594
-0.05159192	-0.05159192	-0.05132824	-0.05138612	-0.05148259	-0.05113531	-0.05119962	-0.05127036	-0.05128966	-0.05136040	-0.05121249	-0.05163693	-0.05100669	-0.05035716	-0.04994557	-0.04813846	-0.04469786	-0.04098716	-0.03649831	-0.03312202	-0.02903832	-0.01721168	0.00048649	-0.00332710	-0.01137874	-0.01474216	-0.01629204	-0.01752680	-0.02373916	-0.03213808	-0.03285192	-0.02935344	-0.02580352	-0.02105100
-0.05122535	-0.05094881	-0.05092309	-0.05130252	-0.05152117	-0.05164336	-0.05143114	-0.05156619	-0.05184916	-0.05085878	-0.05062083	-0.05047292	-0.05080733	-0.05030571	-0.04931533	-0.04690370	-0.04252418	-0.03900641	-0.03211878	-0.02393209	-0.01198969	0.00550912	0.02864793	0.01855766	-0.00081900	-0.00387374	-0.00826613	-0.01076779	-0.02002846	-0.02913479	-0.02404785	-0.01709592	-0.00761016	-0.00394448
-0.05017709	-0.05059511	-0.05101312	-0.05126393	-0.05069157	-0.05120605	-0.05121892	-0.05137326	-0.05121249	-0.05058224	-0.05087807	-0.05004847	-0.04961116	-0.04942466	-0.04613841	-0.04231838	-0.03676198	-0.03361078	-0.02184844	-0.00645258	0.01207519	0.03272520	0.05903451	0.03991508	0.00921339	0.01139994	0.00108458	-0.00692847	-0.01840785	-0.02728266	-0.01633706	-0.00955876	0.00714260	0.01510420
-0.05084592	-0.05118676	-0.05104528	-0.05115461	-0.05118676	-0.05112888	-0.05128323	-0.05163050	-0.05056295	-0.05080733	-0.04970763	-0.04813846	-0.04889089	-0.04570110	-0.04015756	-0.03345644	-0.02775212	-0.01966190	-0.00297983	0.01896925	0.04684772	0.06709258	0.08706090	0.05374821	0.01981814	0.03118176	0.01457686	-0.00849764	-0.02235006	-0.02555271	-0.00621463	-0.00607315	0.01313631	0.05681581
-0.04993271	-0.05022211	-0.05057581	-0.05098097	-0.05110959	-0.05141185	-0.05195205	-0.05138612	-0.05139255	-0.05060154	-0.04878156	-0.04946325	-0.04846001	-0.04564965	-0.03817037	-0.03367509	-0.01522449	0.00068585	0.02951612	0.06807652	0.09708043	0.11554389	0.12949921	0.07020519	0.02857719	0.05706019	0.02798554	-0.01376465	-0.03236316	-0.03071039	0.00227432	0.00290456	0.00326469	0.04768376
