-0.00856195	0.00790146	0.03445515	0.04487983	0.05388969	0.05297649	0.04335568	0.02750964	0.00553484	-0.01634992	-0.03799674	-0.04833139	-0.04821563	-0.03823468	-0.02222787	-0.01059416	-0.00573874	-0.01113436	-0.02197063	-0.02807367	-0.02710259	-0.02449802	-0.02540480	-0.02856886	-0.03251751	-0.03708353
-0.00604742	0.01210092	0.04709210	0.05507300	0.06426293	0.06255871	0.05228837	0.03484101	0.00998511	-0.01307010	-0.03682629	-0.04829280	-0.04980409	-0.04148235	-0.02604147	-0.01504442	-0.00913431	-0.01331448	-0.02093524	-0.02492247	-0.02540480	-0.02474883	-0.02627942	-0.02701898	-0.02620224	-0.02943705
-0.00714070	0.01782453	0.05297649	0.06203136	0.06978718	0.06736268	0.05684153	0.03904690	0.01242247	-0.01065204	-0.03442752	-0.04566894	-0.04862721	-0.04076851	-0.02735983	-0.01656857	-0.01185464	-0.01561678	-0.02136612	-0.02405428	-0.02289027	-0.02405428	-0.02662669	-0.02527618	-0.01962331	-0.02087093
-0.00519210	0.02003680	0.05846858	0.06880966	0.07538216	0.07082257	0.05784477	0.03869319	0.01255109	-0.00988674	-0.03147568	-0.04341809	-0.04683939	-0.04025403	-0.02762350	-0.01656857	-0.01177103	-0.01452994	-0.02005419	-0.02080019	-0.01955257	-0.02174555	-0.02554628	-0.02340475	-0.01507658	-0.01317300
-0.00631753	0.02152236	0.06506038	0.07198658	0.07744652	0.07154284	0.05726598	0.03882824	0.01269900	-0.00741723	-0.02903189	-0.04211902	-0.04770115	-0.04330233	-0.03173935	-0.02107029	-0.01431772	-0.01471644	-0.01698659	-0.01636921	-0.01414408	-0.01708306	-0.02333401	-0.02283239	-0.01307653	-0.00833044
-0.00402808	0.02492437	0.06585139	0.07490627	0.07836616	0.07118271	0.05508586	0.03480242	0.00971501	-0.00950731	-0.03012517	-0.04188107	-0.04719953	-0.04498083	-0.03623464	-0.02701255	-0.02060082	-0.01947540	-0.01732100	-0.01247845	-0.00988674	-0.01257491	-0.02012493	-0.02200279	-0.01366175	-0.00717285
-0.00654904	0.02331019	0.07062321	0.07804461	0.08057843	0.07188369	0.05374178	0.02937464	0.00339975	-0.01362960	-0.02973287	-0.03775879	-0.03955304	-0.03824755	-0.03329566	-0.02823445	-0.02546268	-0.02483244	-0.02047864	-0.01385468	-0.00815680	-0.01045267	-0.01921172	-0.02400927	-0.01653642	-0.00741080
-0.00337855	0.02830709	0.06918909	0.07742723	0.07945300	0.06842380	0.04603741	0.02287288	0.00020353	-0.01514089	-0.02819586	-0.03026665	-0.02676174	-0.02526332	-0.02521830	-0.02748845	-0.03033096	-0.03130847	-0.02627942	-0.01865223	-0.01052341	-0.00858125	-0.01720525	-0.02665885	-0.02011207	-0.00703137
-0.00888350	0.02350955	0.06824373	0.07698349	0.07830185	0.06758134	0.04586378	0.02273783	-0.00098621	-0.01579685	-0.02561059	-0.02428580	-0.01803485	-0.01538527	-0.01926960	-0.02622797	-0.03372654	-0.03567514	-0.03153999	-0.02433082	-0.01207972	-0.00593167	-0.01469715	-0.02934058	-0.02343691	-0.00429176
-0.01110864	0.01985673	0.06414717	0.07560725	0.07882276	0.06997368	0.05012754	0.02642280	0.00086592	-0.01453637	-0.02431152	-0.02398354	-0.01883229	-0.01443991	-0.01803485	-0.02533406	-0.03195801	-0.03467190	-0.03366866	-0.02724407	-0.01009254	0.00247368	-0.00822111	-0.02952065	-0.02646592	-0.00222097
-0.00738508	0.01855123	0.05894447	0.07138850	0.07624392	0.07280976	0.05704732	0.03486030	0.00851241	-0.01094143	-0.02460092	-0.02761064	-0.02498678	-0.02144329	-0.02103813	-0.02398354	-0.02640804	-0.02962355	-0.03383587	-0.02816371	-0.00462617	0.01320062	0.00103956	-0.02644019	-0.02757848	-0.00076113
-0.00938512	0.01322635	0.05073206	0.06333686	0.07145281	0.07418599	0.06349764	0.04324635	0.01576660	-0.00673554	-0.02451732	-0.03146282	-0.03175865	-0.02909620	-0.02388708	-0.01886445	-0.01490294	-0.02090951	-0.03213808	-0.02758491	0.00253799	0.02607553	0.00992723	-0.02543695	-0.02991294	-0.00254895
-0.01027904	0.01079542	0.04086044	0.05458424	0.06474526	0.07142065	0.06610863	0.04794100	0.02248058	-0.00121130	-0.02285811	-0.03320563	-0.03566871	-0.03146925	-0.01939179	-0.00779666	-0.00053604	-0.01063917	-0.03144996	-0.02664598	0.00976003	0.03215927	0.01168933	-0.02435654	-0.03253680	-0.01121153
-0.01238198	0.00666670	0.02892447	0.04082186	0.05367104	0.06189631	0.05984482	0.04693776	0.02573468	0.00311035	-0.01853004	-0.02999012	-0.03170720	-0.02311535	-0.00651689	0.00856386	0.01054461	-0.00747511	-0.03288408	-0.02837593	0.00701398	0.02759968	0.00603646	-0.02899331	-0.03862055	-0.02169410
-0.01482577	0.00118104	0.01574731	0.02558677	0.03876393	0.04873844	0.04802460	0.03867390	0.02150307	0.00487245	-0.01335950	-0.02122463	-0.01987412	-0.00818895	0.01117485	0.02288574	0.01687273	-0.00967452	-0.03954018	-0.03501917	-0.00354576	0.01271186	-0.00604742	-0.03534716	-0.04524450	-0.03436964
-0.01546887	-0.00281905	-0.00029166	0.01046744	0.02057057	0.02770901	0.02862864	0.02474430	0.01359291	0.00300745	-0.00892209	-0.01212474	-0.00723716	0.00667314	0.02443562	0.03032643	0.01601741	-0.01454280	-0.04466571	-0.04068490	-0.01441418	-0.00351360	-0.01971334	-0.04280714	-0.04984268	-0.04236983
