-0.05046649	-0.05038610	-0.05031536	-0.05048578	-0.05031857	-0.05026391	-0.05066263	-0.05012886	-0.05012564	-0.05046327	-0.05059511	-0.05095203	-0.05105493	-0.05123499	-0.05102599	-0.05088129	-0.05091023	-0.05082019	-0.05083305	-0.05084270	-0.05135075	-0.05121249	-0.05077839	-0.05081698	-0.05091987	-0.05093274	-0.05110637	-0.05095846	-0.05081698	-0.05072694	-0.05040861	-0.05086843	-0.05082662	-0.05096811	-0.05136040	-0.05126715	-0.05092630	-0.05100669	-0.05037002	-0.05118676	-0.05093595	-0.05082662	-0.05052437	-0.05029285	-0.05044719	-0.05054366	-0.05094881	-0.05084913	-0.05078482	-0.05082984	-0.05034430	-0.05064656	-0.05079125	-0.05034751	-0.05063369	-0.05086843	-0.05079768	-0.05077839	-0.05071730	-0.05059511	-0.05049543	-0.05083305	-0.05129930	-0.05089093	-0.05030893	-0.05053401	-0.05042468	-0.05055009	-0.05074624	-0.05059511	-0.05099705	-0.05102277	-0.05114174	-0.05079768	-0.05079768	-0.05131538
-0.05125107	-0.05076874	-0.05063691	-0.05050507	-0.05112567	-0.05089415	-0.05054044	-0.05087164	-0.05062726	-0.05070443	-0.05107743	-0.05086199	-0.05107100	-0.05142792	-0.05040861	-0.05071408	-0.05034751	-0.05032500	-0.05058546	-0.05051472	-0.05071408	-0.05126393	-0.05073659	-0.05102277	-0.05128001	-0.05112245	-0.05123499	-0.05085556	-0.05080733	-0.05052758	-0.05064012	-0.05040539	-0.05094560	-0.05133789	-0.05092952	-0.05077196	-0.05072694	-0.05056938	-0.05099705	-0.05064012	-0.05051150	-0.05085235	-0.05088450	-0.05130252	-0.05148580	-0.05125750	-0.05112245	-0.05102920	-0.05115461	-0.05166266	-0.05107743	-0.05095203	-0.05112888	-0.05103563	-0.05109351	-0.05108708	-0.05100026	-0.05112567	-0.05116747	-0.05094881	-0.05082019	-0.05061440	-0.05132181	-0.05085556	-0.05069157	-0.05059189	-0.05099061	-0.05118033	-0.05107100	-0.05088450	-0.05065942	-0.05078804	-0.05148902	-0.05155333	-0.05173340	-0.05174948
-0.05093274	-0.05045041	-0.05046970	-0.05055652	-0.05053401	-0.05080412	-0.05080412	-0.05084270	-0.05097454	-0.05058546	-0.05058868	-0.05059189	-0.05084270	-0.05089415	-0.05100669	-0.05110637	-0.05088772	-0.05054366	-0.05063369	-0.05100991	-0.05125750	-0.05118355	-0.05094560	-0.05108386	-0.05147937	-0.05093917	-0.05099061	-0.05115461	-0.05134754	-0.05071408	-0.05070443	-0.05073016	-0.05062083	-0.05062726	-0.05103885	-0.05111280	-0.05137005	-0.05123821	-0.05122535	-0.05133789	-0.05142149	-0.05106136	-0.05084913	-0.05095846	-0.05107100	-0.05134432	-0.05102277	-0.05064977	-0.05074302	-0.05131538	-0.05121249	-0.05104849	-0.05070765	-0.05092309	-0.05138612	-0.05142792	-0.05100669	-0.05091987	-0.05077196	-0.05100026	-0.05087486	-0.05139255	-0.05082662	-0.05086199	-0.05120284	-0.05084913	-0.05100348	-0.05079768	-0.05119319	-0.05142471	-0.05135075	-0.05174626	-0.05118998	-0.05134432	-0.05144079	-0.05112245
-0.05119319	-0.05067228	-0.05102599	-0.05113210	-0.05099061	-0.05119962	-0.05110637	-0.05128001	-0.05129930	-0.05114496	-0.05111602	-0.05097132	-0.05091344	-0.05099061	-0.05101955	-0.05105171	-0.05100348	-0.05096489	-0.05097454	-0.05109673	-0.05070122	-0.05104849	-0.05088129	-0.05076231	-0.05068836	-0.05125107	-0.05062405	-0.05154690	-0.05121570	-0.05134432	-0.05106136	-0.05060154	-0.05057903	-0.05090701	-0.05095846	-0.05081376	-0.05133146	-0.05182022	-0.05146651	-0.05129287	-0.05132181	-0.05124464	-0.05145365	-0.05099705	-0.05155333	-0.05154047	-0.05133789	-0.05166266	-0.05151153	-0.05117390	-0.05092630	-0.05121249	-0.05133467	-0.05107422	-0.05125429	-0.05076553	-0.05070122	-0.05084270	-0.05097132	-0.05104528	-0.05108065	-0.05138934	-0.05100348	-0.05107743	-0.05091344	-0.05106779	-0.05111924	-0.05115139	-0.05118355	-0.05137969	-0.05140542	-0.05133146	-0.05135075	-0.05098097	-0.05112567	-0.05085556
-0.05108708	-0.05153725	-0.05125107	-0.05133146	-0.05085556	-0.05096168	-0.05127036	-0.05121892	-0.05145043	-0.05106136	-0.05112567	-0.05096168	-0.05097132	-0.05061762	-0.05098418	-0.05110637	-0.05128323	-0.05130895	-0.05090058	-0.05114817	-0.05120605	-0.05172054	-0.05086521	-0.05043755	-0.05118355	-0.05156619	-0.05141185	-0.05139898	-0.05078482	-0.05110637	-0.05077839	-0.05122213	-0.05123821	-0.05106136	-0.05134432	-0.05103563	-0.05100669	-0.05125750	-0.05139577	-0.05154368	-0.05142149	-0.05089736	-0.05136361	-0.05142149	-0.05133789	-0.05106779	-0.05099705	-0.05095203	-0.05120605	-0.05116425	-0.05139898	-0.05157262	-0.05174948	-0.05112567	-0.05112888	-0.05116104	-0.05119319	-0.05093595	-0.05091344	-0.05153725	-0.05161442	-0.05124786	-0.05137005	-0.05086843	-0.05092952	-0.05123499	-0.05105493	-0.05104849	-0.05118998	-0.05121249	-0.05104849	-0.05123178	-0.05107100	-0.05137326	-0.05159835	-0.05116104
-0.05118676	-0.05107422	-0.05137969	-0.05128966	-0.05113210	-0.05082019	-0.05083949	-0.05053723	-0.05079125	-0.05089093	-0.05092309	-0.05106457	-0.05086843	-0.05072373	-0.05083949	-0.05110316	-0.05160799	-0.05127358	-0.05075588	-0.05106779	-0.05171410	-0.05098418	-0.05086843	-0.05133789	-0.05124464	-0.05111924	-0.05155333	-0.05147616	-0.05115461	-0.05087807	-0.05109351	-0.05104206	-0.05124786	-0.05117390	-0.05187810	-0.05140542	-0.05103885	-0.05089736	-0.05100348	-0.05121249	-0.05147616	-0.05134432	-0.05147294	-0.05062083	-0.05083627	-0.05076231	-0.05102920	-0.05146329	-0.05176877	-0.05143757	-0.05143114	-0.05123499	-0.05130252	-0.05152761	-0.05129930	-0.05116104	-0.05147294	-0.05120605	-0.05083627	-0.05133146	-0.05134754	-0.05146973	-0.05143114	-0.05167873	-0.05154047	-0.05120284	-0.05111280	-0.05163050	-0.05175269	-0.05097132	-0.05072694	-0.05118998	-0.05154047	-0.05137005	-0.05145686	-0.05154047
-0.05166266	-0.05128323	-0.05124786	-0.05090701	-0.05141828	-0.05109994	-0.05065620	-0.05092630	-0.05097132	-0.05112245	-0.05086843	-0.05122856	-0.05125107	-0.05082662	-0.05118033	-0.05157584	-0.05162407	-0.05092630	-0.05125107	-0.05151474	-0.05137969	-0.05102599	-0.05113210	-0.05160478	-0.05187810	-0.05127036	-0.05151796	-0.05133467	-0.05168195	-0.05177198	-0.05165623	-0.05139255	-0.05103885	-0.05158548	-0.05133467	-0.05143114	-0.05136361	-0.05170446	-0.05177520	-0.05143114	-0.05098097	-0.05130573	-0.05139255	-0.05113210	-0.05101634	-0.05152761	-0.05165944	-0.05144079	-0.05175591	-0.05173340	-0.05185559	-0.05160478	-0.05128323	-0.05113210	-0.05119319	-0.05108065	-0.05137326	-0.05156941	-0.05144079	-0.05144722	-0.05112888	-0.05121892	-0.05153404	-0.05116104	-0.05137326	-0.05121892	-0.05114817	-0.05098740	-0.05108386	-0.05087486	-0.05134432	-0.05135397	-0.05156941	-0.05123821	-0.05156941	-0.05153404
-0.05127358	-0.05090058	-0.05107743	-0.05106457	-0.05132503	-0.05162407	-0.05161442	-0.05130252	-0.05174626	-0.05187488	-0.05156941	-0.05116747	-0.05090380	-0.05087486	-0.05098097	-0.05114496	-0.05153404	-0.05115461	-0.05121570	-0.05134754	-0.05136683	-0.05097454	-0.05100669	-0.05108386	-0.05129287	-0.05148580	-0.05112567	-0.05128644	-0.05146973	-0.05085878	-0.05133146	-0.05125429	-0.05107743	-0.05076874	-0.05053401	-0.05109351	-0.05119641	-0.05100026	-0.05099705	-0.05111280	-0.05099383	-0.05113531	-0.05075267	-0.05097132	-0.05098740	-0.05142471	-0.05097454	-0.05121570	-0.05124142	-0.05106779	-0.05116425	-0.05100669	-0.05140220	-0.05178806	-0.05199385	-0.05174948	-0.05132824	-0.05109030	-0.05108708	-0.05114496	-0.05091666	-0.05097454	-0.05137648	-0.05113210	-0.05112888	-0.05073980	-0.05053401	-0.05075267	-0.05131860	-0.05128644	-0.05123178	-0.05161764	-0.05188131	-0.05202601	-0.05161442	-0.05143436
-0.05134754	-0.05085235	-0.05146329	-0.05122856	-0.05128323	-0.05155333	-0.05137005	-0.05128644	-0.05097132	-0.05081376	-0.05070443	-0.05047292	-0.05044076	-0.05087164	-0.05066585	-0.05064334	-0.05050507	-0.05071730	-0.05103242	-0.05130895	-0.05121570	-0.05121249	-0.05145043	-0.05122535	-0.05104206	-0.05093595	-0.05118676	-0.05155654	-0.05196813	-0.05187488	-0.05146329	-0.05111602	-0.05087807	-0.05107422	-0.05100669	-0.05116104	-0.05103885	-0.05100026	-0.05125750	-0.05122535	-0.05177841	-0.05190382	-0.05159835	-0.05127036	-0.05120605	-0.05138291	-0.05126072	-0.05108708	-0.05106136	-0.05130895	-0.05166266	-0.05141506	-0.05130573	-0.05191025	-0.05193919	-0.05132824	-0.05117068	-0.05106779	-0.05086521	-0.05097132	-0.05102920	-0.05107100	-0.05083949	-0.05042468	-0.05106457	-0.05130252	-0.05115139	-0.05112567	-0.05099383	-0.05078482	-0.05069800	-0.05095846	-0.05127358	-0.05091344	-0.05139255	-0.05136361
-0.05094238	-0.05103242	-0.05108386	-0.05138291	-0.05143757	-0.05141828	-0.05127680	-0.05108386	-0.05095203	-0.05088129	-0.05120284	-0.05106457	-0.05094881	-0.05087164	-0.05092309	-0.05095846	-0.05111924	-0.05069800	-0.05065942	-0.05050186	-0.05047935	-0.05127036	-0.05115461	-0.05085878	-0.05090701	-0.05100669	-0.05167230	-0.05179128	-0.05161442	-0.05169481	-0.05196170	-0.05199385	-0.05189739	-0.05186845	-0.05139577	-0.05139255	-0.05114817	-0.05131217	-0.05177841	-0.05130252	-0.05100026	-0.05125750	-0.05115782	-0.05109030	-0.05142792	-0.05169481	-0.05113853	-0.05134111	-0.05109994	-0.05132181	-0.05173340	-0.05173340	-0.05146329	-0.05162085	-0.05146329	-0.05097132	-0.05109351	-0.05126072	-0.05107100	-0.05100991	-0.05092309	-0.05125429	-0.05114496	-0.05079125	-0.05128644	-0.05110316	-0.05144400	-0.05121249	-0.05109351	-0.05135075	-0.05156941	-0.05136683	-0.05166909	-0.05157905	-0.05141185	-0.05194241
