-0.05121892	-0.05135397	-0.05114817	-0.05112245	-0.05073016	-0.05094238	-0.05095524	-0.05149545	-0.05142471	-0.05102599	-0.05105814	-0.05077518	-0.05039575	-0.05109030	-0.05105814	-0.05084592	-0.05034430	-0.05082662	-0.05122535	-0.05130252	-0.05045362	-0.05065942	-0.05079447	-0.05127680	-0.05156619	-0.05146973	-0.05083949	-0.05018995	-0.05073659	-0.05118676	-0.05085235	-0.05099383	-0.05105814	-0.05095524	-0.05091666	-0.05127036	-0.05127680	-0.05132824	-0.05136040	-0.05110959	-0.05100669	-0.05070443	-0.05051793	-0.05094881	-0.05086521	-0.05082662	-0.05050507	-0.05074945	-0.05072373	-0.05046649	-0.05076231
-0.05069157	-0.05060154	-0.05069157	-0.05076874	-0.05106457	-0.05087807	-0.05067871	-0.05101312	-0.05083305	-0.05085235	-0.05128323	-0.05150188	-0.05133467	-0.05069157	-0.05062726	-0.05096168	-0.05096811	-0.05104528	-0.05135397	-0.05088450	-0.05111602	-0.05085235	-0.05114817	-0.05108386	-0.05098097	-0.05108386	-0.05118033	-0.05123821	-0.05135397	-0.05105171	-0.05119319	-0.05118676	-0.05066585	-0.05110959	-0.05062083	-0.05077518	-0.05094238	-0.05097454	-0.05084592	-0.05050507	-0.05038931	-0.05049221	-0.05052437	-0.05114174	-0.05167552	-0.05125750	-0.05163050	-0.05150831	-0.05116104	-0.05067228	-0.05026069
-0.05068514	-0.05068514	-0.05100669	-0.05083949	-0.05046649	-0.05012564	-0.05005490	-0.05032500	-0.05084592	-0.05138612	-0.05106457	-0.05131538	-0.05071087	-0.05062726	-0.05092952	-0.05095524	-0.05092952	-0.05137969	-0.05147616	-0.05128323	-0.05146973	-0.05137969	-0.05112245	-0.05134111	-0.05091666	-0.05068514	-0.05026069	-0.05085878	-0.05116747	-0.05120605	-0.05047292	-0.05064656	-0.05035073	-0.05034430	-0.05018995	-0.05071087	-0.05070443	-0.05052437	-0.05030571	-0.05061440	-0.05044076	-0.05012564	-0.05017066	-0.05049864	-0.05094238	-0.05083949	-0.05127036	-0.05119319	-0.05069800	-0.05071730	-0.05035073
-0.05076874	-0.05116747	-0.05105171	-0.05112888	-0.05130252	-0.05157262	-0.05151474	-0.05136683	-0.05070443	-0.05064012	-0.05060797	-0.05096811	-0.05095524	-0.05147616	-0.05154047	-0.05135397	-0.05119319	-0.05085878	-0.05108386	-0.05123178	-0.05134754	-0.05131538	-0.05134111	-0.05173983	-0.05130252	-0.05064656	-0.05050507	-0.05083305	-0.05100026	-0.05051793	-0.05002275	-0.05009349	-0.05047292	-0.05074302	-0.05087164	-0.05065942	-0.05080733	-0.05087807	-0.05053723	-0.05078161	-0.05062726	-0.05077518	-0.05089093	-0.05100669	-0.05060154	-0.05088450	-0.05072373	-0.05058224	-0.05065942	-0.05051793	-0.05058868
-0.05090380	-0.05087807	-0.05066585	-0.05103242	-0.05095524	-0.05114174	-0.05103885	-0.05084592	-0.05089093	-0.05057581	-0.05080090	-0.05110316	-0.05109673	-0.05104528	-0.05109673	-0.05105814	-0.05114174	-0.05069157	-0.05040861	-0.05063369	-0.05027999	-0.05008706	-0.05052437	-0.05064656	-0.04982338	-0.04963045	-0.04972049	-0.05020281	-0.05071730	-0.05062726	-0.05043433	-0.05031214	-0.05042147	-0.05087164	-0.05085235	-0.05052437	-0.05028642	-0.05034430	-0.05029928	-0.05027356	-0.05007419	-0.05023497	-0.05050507	-0.05024783	-0.05006776	-0.04997130	-0.04997130	-0.05016423	-0.05068514	-0.05047935	-0.05047292
-0.05112245	-0.05118033	-0.05084592	-0.05095524	-0.05090380	-0.05080733	-0.05114174	-0.05127680	-0.05088450	-0.05056938	-0.05082019	-0.05041504	-0.05069800	-0.05064656	-0.05100669	-0.05119319	-0.05113531	-0.05099383	-0.05092952	-0.05094238	-0.05074302	-0.05066585	-0.05119319	-0.05099383	-0.05054366	-0.04982338	-0.05004847	-0.05016423	-0.05053723	-0.05077518	-0.05018352	-0.05014494	-0.05028642	-0.05013207	-0.04999702	-0.04993271	-0.05018995	-0.05017709	-0.05049864	-0.05076874	-0.05064012	-0.05047292	-0.05024783	-0.05031214	-0.04994557	-0.04935392	-0.04978480	-0.05051793	-0.05068514	-0.04991342	-0.04977837
-0.05091023	-0.05096168	-0.05097454	-0.05112245	-0.05115461	-0.05113531	-0.05114817	-0.05111602	-0.05071730	-0.05091666	-0.05103885	-0.05140542	-0.05148259	-0.05101312	-0.05092952	-0.05124464	-0.05140542	-0.05125107	-0.05058224	-0.05080090	-0.05092952	-0.05080733	-0.05077518	-0.05074302	-0.05091666	-0.05093595	-0.05073016	-0.05069157	-0.05037002	-0.05032500	-0.05022854	-0.04993914	-0.04996487	-0.04981695	-0.04997773	-0.04983625	-0.04964332	-0.04959187	-0.04958544	-0.04991985	-0.04984268	-0.04958544	-0.04956614	-0.04961759	-0.05035073	-0.05001632	-0.04954685	-0.04960473	-0.04988769	-0.04959187	-0.04887802
-0.05071730	-0.05077518	-0.05069800	-0.05080090	-0.05073016	-0.05074945	-0.05089736	-0.05071730	-0.05068514	-0.05074945	-0.05069800	-0.05051150	-0.05070443	-0.05004204	-0.05018352	-0.05029928	-0.05041504	-0.05091666	-0.05092952	-0.05160478	-0.05165623	-0.05188131	-0.05136683	-0.05112245	-0.05068514	-0.05083305	-0.05091023	-0.05064012	-0.05040218	-0.05048578	-0.05032500	-0.05022211	-0.05038288	-0.05009992	-0.04997773	-0.05030571	-0.05042147	-0.05008063	-0.04895520	-0.04882658	-0.04948897	-0.05011921	-0.04966261	-0.04986197	-0.04964975	-0.04932176	-0.04903237	-0.04882658	-0.04902594	-0.04950183	-0.04881371
-0.05079447	-0.05073659	-0.05049221	-0.05016423	-0.05073659	-0.05074302	-0.05058224	-0.05095524	-0.05123178	-0.05127680	-0.05118033	-0.05056295	-0.05011278	-0.05004847	-0.05086521	-0.05081376	-0.05096168	-0.05070443	-0.05112888	-0.05118033	-0.05078804	-0.05035073	-0.05075588	-0.05063369	-0.05094881	-0.05026069	-0.05001632	-0.05014494	-0.05033144	-0.05109673	-0.05091666	-0.05128966	-0.05133467	-0.05091666	-0.04972692	-0.04899378	-0.04847930	-0.04838927	-0.04737317	-0.04706448	-0.04759182	-0.04825422	-0.04869152	-0.04923173	-0.04946325	-0.04971406	-0.04948254	-0.04883301	-0.04885873	-0.04901308	-0.04931533
-0.05087807	-0.05081376	-0.05087807	-0.05080733	-0.05054366	-0.05026069	-0.05054366	-0.05053723	-0.05072373	-0.05044719	-0.05027356	-0.05011921	-0.05036359	-0.05038931	-0.05071730	-0.05095524	-0.05135397	-0.05153404	-0.05125107	-0.05054366	-0.05046006	-0.05073016	-0.05064656	-0.05052437	-0.05047292	-0.05055009	-0.05034430	-0.04990056	-0.05020281	-0.05031214	-0.05035073	-0.04919958	-0.04874297	-0.04861435	-0.04851789	-0.04726384	-0.04679437	-0.04677508	-0.04707091	-0.04727027	-0.04795839	-0.04843428	-0.04876870	-0.04919958	-0.04894877	-0.04829280	-0.04863365	-0.04925745	-0.04876227	-0.04857577	-0.04816418
