-0.05386850	-0.05332829	-0.05379132	-0.05337331	-0.05168838	-0.05092309	-0.05184916	-0.05310964	-0.05350836	-0.05272377	-0.05105171	-0.05127036	-0.05226074	-0.05226717	-0.05190060	-0.05149545	-0.04990699	-0.04926389	-0.04885873	-0.04816418	-0.04674936	-0.04567538	-0.04458210	-0.04409334	-0.04289717	-0.04335378
-0.05307748	-0.05364341	-0.05327041	-0.05266590	-0.05204852	-0.05208710	-0.05287169	-0.05285883	-0.05151474	-0.05088450	-0.05116104	-0.05285240	-0.05382991	-0.05344405	-0.05057581	-0.04788122	-0.04643424	-0.04730886	-0.04882658	-0.04860149	-0.04699374	-0.04469143	-0.04272354	-0.04143090	-0.04081996	-0.04182963
-0.05380419	-0.05438941	-0.05417075	-0.05299388	-0.05218357	-0.05253728	-0.05255657	-0.05161121	-0.04993914	-0.05088450	-0.05264660	-0.05368200	-0.05405500	-0.05256943	-0.04871082	-0.04741175	-0.04830566	-0.04975907	-0.05024140	-0.04900664	-0.04550174	-0.04292933	-0.04031190	-0.03971382	-0.03960449	-0.03995177
-0.05314179	-0.05374631	-0.05343119	-0.05251155	-0.05226717	-0.05285883	-0.05224788	-0.05132181	-0.05118676	-0.05172697	-0.05241509	-0.05269805	-0.05262088	-0.05253084	-0.05184916	-0.05217714	-0.05241509	-0.05200350	-0.04946325	-0.04715451	-0.04312226	-0.04021544	-0.03909644	-0.03984887	-0.04003537	-0.03947587
-0.05208067	-0.05292957	-0.05305176	-0.05240865	-0.05266590	-0.05283310	-0.05238936	-0.05146329	-0.05136683	-0.05201636	-0.05099383	-0.05038288	-0.05087164	-0.05180414	-0.05285883	-0.05309034	-0.05038288	-0.04756610	-0.04501298	-0.04379752	-0.04249845	-0.04108363	-0.04004180	-0.04026689	-0.03955947	-0.04035049
-0.05332829	-0.05354695	-0.05314822	-0.05290384	-0.05324469	-0.05327041	-0.05177198	-0.05065299	-0.05062083	-0.05087807	-0.04961116	-0.04922530	-0.05105814	-0.05254371	-0.05314179	-0.05083305	-0.04548888	-0.04273640	-0.04223478	-0.04402903	-0.04493581	-0.04457567	-0.04238269	-0.04086497	-0.03856910	-0.03804818
-0.05280095	-0.05378489	-0.05289741	-0.05304533	-0.05340546	-0.05260802	-0.05074302	-0.05050507	-0.05152761	-0.05026069	-0.04808058	-0.04856934	-0.05070443	-0.05185559	-0.05077518	-0.04756610	-0.04346954	-0.04187464	-0.04367533	-0.04620915	-0.04770758	-0.04586831	-0.04197111	-0.03798387	-0.03416385	-0.03226027
-0.05231862	-0.05304533	-0.05267876	-0.05340546	-0.05386850	-0.05265946	-0.05128966	-0.05191347	-0.05232505	-0.04932820	-0.04649212	-0.04736030	-0.04962402	-0.05018995	-0.04972692	-0.04787479	-0.04555962	-0.04436988	-0.04473002	-0.04600336	-0.04451136	-0.04049197	-0.03515423	-0.03101908	-0.02735340	-0.02624726
-0.05221572	-0.05323826	-0.05334115	-0.05327041	-0.05305176	-0.05248583	-0.05267876	-0.05314179	-0.05055652	-0.04593262	-0.04329590	-0.04449850	-0.04678794	-0.04732172	-0.04810630	-0.04737317	-0.04456924	-0.04314798	-0.04186178	-0.04129585	-0.03946944	-0.03535359	-0.02880038	-0.02375203	-0.02162336	-0.02238222
-0.05125750	-0.05300674	-0.05279452	-0.05298745	-0.05265303	-0.05273021	-0.05309677	-0.05180414	-0.04664003	-0.04341809	-0.04327661	-0.04512874	-0.04610625	-0.04682653	-0.04714165	-0.04589403	-0.04136659	-0.03802246	-0.03600312	-0.03498059	-0.03406738	-0.03099335	-0.02473597	-0.01889017	-0.01759111	-0.02197063
-0.05114817	-0.05291671	-0.05332829	-0.05357910	-0.05353408	-0.05399069	-0.05355981	-0.05062726	-0.04659501	-0.04533453	-0.04645996	-0.04642137	-0.04446634	-0.04406119	-0.04444062	-0.04241485	-0.03705138	-0.03330209	-0.03130204	-0.03120558	-0.03099979	-0.02893543	-0.02194491	-0.01582258	-0.01390613	-0.01871010
-0.05136683	-0.05288455	-0.05316108	-0.05354695	-0.05366914	-0.05363698	-0.05199064	-0.04989413	-0.04858863	-0.04947611	-0.04964975	-0.04606767	-0.03945015	-0.03845977	-0.04049840	-0.04047911	-0.03791956	-0.03453685	-0.03103194	-0.02936631	-0.02774569	-0.02521187	-0.01702518	-0.00997035	-0.00612460	-0.01015042
-0.05039575	-0.05290384	-0.05289098	-0.05285240	-0.05270448	-0.05175912	-0.05069800	-0.05023497	-0.05123821	-0.05130895	-0.04674293	-0.04023473	-0.03351432	-0.03239532	-0.03510278	-0.03859482	-0.03842762	-0.03622177	-0.02980362	-0.02456876	-0.01827280	-0.01414408	-0.00678699	0.00126465	0.00558629	0.00259587
-0.04964332	-0.05277522	-0.05246653	-0.05273664	-0.05209353	-0.05034430	-0.05006133	-0.05152117	-0.05216428	-0.04981052	-0.04291004	-0.03770734	-0.03195158	-0.02820872	-0.02804795	-0.03094191	-0.03093548	-0.02849169	-0.02046577	-0.01391256	-0.00702494	-0.00285121	0.00404928	0.01116199	0.01525855	0.01201088
-0.05021568	-0.05319324	-0.05213212	-0.05172697	-0.05062083	-0.04966904	-0.05111602	-0.05255014	-0.05070443	-0.04637636	-0.04190680	-0.03981028	-0.03358506	-0.02267804	-0.01328875	-0.01234982	-0.01438846	-0.01286431	-0.00672268	-0.00241390	0.00159263	0.00469881	0.00976646	0.01496272	0.01873773	0.01702708
